"x","y","Spec_id.x","Study_id","Spec_Latin_GBIF","Spec_Latin_GenDivRange","Genus_GBIF","Family_GBIF","Order_GBIF","Spec_common_EOL","Spec_id.y","Pop_id","Geog_1","Geog_2","N","A","A_mean","A_tot","A_eff","A_private","N_genot","Ar","Ho","He","GD_Nei","D_clonal","F_is","F_is_sig","Ploidy","elev","Ice","Tectonic","SeaLevel","Topography","History","stream_size","elevation","slope"
-118.242264,34.29454825,"GIOR","GIOR-1","Gila orcuttii (Eigenmann & Eigenmann; 1890)","Gila orcuttii","Gila","Cyprinidae","Cypriniformes","Arroyo Chub","GIOR","GIOR-1-1","United States of America","Los Angeles River (Big Tujunga Creek)",40,15.1,NA,NA,NA,NA,NA,NA,0.89,0.89,NA,NA,NA,NA,"diploid",938,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.12751332029896,552,20.7874889373779
-118.3583544,34.34534642,"GIOR","GIOR-1","Gila orcuttii (Eigenmann & Eigenmann; 1890)","Gila orcuttii","Gila","Cyprinidae","Cypriniformes","Arroyo Chub","GIOR","GIOR-1-2","United States of America","Los Angeles River (Pacoima canyon)",20,3.8,NA,NA,NA,NA,NA,NA,0.604,0.543,NA,NA,NA,NA,"diploid",855,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.12751332029896,667,3.65736269950867
-118.7287334,34.09695323,"GIOR","GIOR-1","Gila orcuttii (Eigenmann & Eigenmann; 1890)","Gila orcuttii","Gila","Cyprinidae","Cypriniformes","Arroyo Chub","GIOR","GIOR-1-3","United States of America","Malibu Creek",42,9,NA,NA,NA,NA,NA,NA,0.68,0.676,NA,NA,NA,NA,"diploid",341,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.12751332029896,184,16.9732074737549
-117.8451255,34.08722,"GIOR","GIOR-1","Gila orcuttii (Eigenmann & Eigenmann; 1890)","Gila orcuttii","Gila","Cyprinidae","Cypriniformes","Arroyo Chub","GIOR","GIOR-1-4","United States of America","San Gabriel River (Walnut Creek)",40,10.7,NA,NA,NA,NA,NA,NA,0.815,0.82,NA,NA,NA,NA,"diploid",227,"Unglaciated","Active","Unflooded","Lowland","Active Unglaciated Lowland",0.12751332029896,199,5.51477813720703
-117.8749792,34.24312925,"GIOR","GIOR-1","Gila orcuttii (Eigenmann & Eigenmann; 1890)","Gila orcuttii","Gila","Cyprinidae","Cypriniformes","Arroyo Chub","GIOR","GIOR-1-5","United States of America","San Gabriel River (West Fork)",26,10.3,NA,NA,NA,NA,NA,NA,0.819,0.825,NA,NA,NA,NA,"diploid",674,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.12751332029896,509,11.2503023147583
-117.5551895,33.63171618,"GIOR","GIOR-1","Gila orcuttii (Eigenmann & Eigenmann; 1890)","Gila orcuttii","Gila","Cyprinidae","Cypriniformes","Arroyo Chub","GIOR","GIOR-1-6","United States of America","San Juan Creek",25,11.3,NA,NA,NA,NA,NA,NA,0.854,0.845,NA,NA,NA,NA,"diploid",430,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.12751332029896,309,9.1770076751709
-117.3561053,34.03573414,"GIOR","GIOR-1","Gila orcuttii (Eigenmann & Eigenmann; 1890)","Gila orcuttii","Gila","Cyprinidae","Cypriniformes","Arroyo Chub","GIOR","GIOR-1-7","United States of America","Santa Ana River",40,14.6,NA,NA,NA,NA,NA,NA,0.847,0.871,NA,NA,NA,NA,"diploid",274,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.12751332029896,261,0.317409664392471
-116.8573702,33.43304114,"GIOR","GIOR-1","Gila orcuttii (Eigenmann & Eigenmann; 1890)","Gila orcuttii","Gila","Cyprinidae","Cypriniformes","Arroyo Chub","GIOR","GIOR-1-8","United States of America","Santa Margarita River",26,4.1,NA,NA,NA,NA,NA,NA,0.556,0.58,NA,NA,NA,NA,"diploid",688,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.12751332029896,635,6.70819425582886
-121.8393719,39.72031265,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-1","United States of America","Little Chico Creek",19,NA,NA,NA,NA,NA,NA,NA,0.6746,0.6876,NA,NA,0.018906,NA,"diploid",60,"Unglaciated","Active","Unflooded","Lowland","Active Unglaciated Lowland",0.516940428184854,57,0.160361424088478
-122.887214,38.49265474,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-10","United States of America","Mark West Creek",12,NA,NA,NA,NA,NA,NA,NA,0.7386,0.6645,NA,NA,-0.11151,NA,"diploid",52,"Unglaciated","Active","Unflooded","Lowland","Active Unglaciated Lowland",0.516940428184854,12,0.385941088199615
-118.5205543,37.3997276,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-11","United States of America","Horton Creek",22,NA,NA,NA,NA,NA,NA,NA,0.6151,0.6588,NA,NA,0.066333,NA,"diploid",1401,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.661958743334323,1342,6.89301061630249
-122.1277796,37.13430953,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-12","United States of America","San Lorenzo River",17,NA,NA,NA,NA,NA,NA,NA,0.6917,0.6326,NA,NA,-0.09342,NA,"diploid",243,"Unglaciated","Active","Unflooded","Lowland","Active Unglaciated Lowland",0.164666621555234,150,4.27533721923828
-121.5074401,36.96393784,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-13","United States of America","Llagas Creek",32,NA,NA,NA,NA,NA,NA,NA,0.7444,0.7121,NA,NA,-0.04536,NA,"diploid",31,"Unglaciated","Active","Unflooded","Lowland","Active Unglaciated Lowland",0.164666621555234,43,0.0783315822482109
-120.4459994,38.18701874,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-14","United States of America","Indian Creek",10,NA,NA,NA,NA,NA,NA,NA,0.7153,0.6612,NA,NA,-0.08182,NA,"diploid",797,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.102556588325092,780,2.49234223365784
-123.7410366,39.19314055,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-15","United States of America","Navarro River-1",8,NA,NA,NA,NA,NA,NA,NA,0.6896,0.6759,NA,NA,-0.02027,NA,"diploid",84,"Unglaciated","Active","Unflooded","Lowland","Active Unglaciated Lowland",0.516940428184854,13,12.1797943115234
-123.7410366,39.19314055,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-16","United States of America","Navarro River-2",10,NA,NA,NA,NA,NA,NA,NA,0.7143,0.6353,NA,NA,-0.12435,NA,"diploid",84,"Unglaciated","Active","Unflooded","Lowland","Active Unglaciated Lowland",0.516940428184854,13,12.1797943115234
-122.8040579,38.06510471,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-17","United States of America","Lagunitas Creek-1",24,NA,NA,NA,NA,NA,NA,NA,0.8051,0.746,NA,NA,-0.07922,NA,"diploid",48,"Unglaciated","Active","Unflooded","Lowland","Active Unglaciated Lowland",0.102556588325092,6,1.03337001800537
-122.8040579,38.06510471,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-18","United States of America","Lagunitas Creek-2",8,NA,NA,NA,NA,NA,NA,NA,0.725,0.6832,NA,NA,-0.06118,NA,"diploid",48,"Unglaciated","Active","Unflooded","Lowland","Active Unglaciated Lowland",0.102556588325092,6,1.03337001800537
-123.4579364,38.74013807,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-19","United States of America","Gualala River",10,NA,NA,NA,NA,NA,NA,NA,0.6389,0.6428,NA,NA,0.006067,NA,"diploid",94,"Unglaciated","Active","Unflooded","Lowland","Active Unglaciated Lowland",0.516940428184854,13,0.698677718639374
-121.3659268,38.3270957,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-2","United States of America","Cosumnes River",10,NA,NA,NA,NA,NA,NA,NA,0.6,0.4951,NA,NA,-0.21188,NA,"diploid",9,"Unglaciated","Active","Unflooded","Lowland","Active Unglaciated Lowland",0.102556588325092,9,0.192760840058327
-123.5030687,38.7844931,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-20","United States of America","North Fork Gualala River",10,NA,NA,NA,NA,NA,NA,NA,0.6361,0.6264,NA,NA,-0.01549,NA,"diploid",121,"Unglaciated","Active","Unflooded","Lowland","Active Unglaciated Lowland",0.516940428184854,10,5.70951318740845
-123.4989999,38.77804944,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-21","United States of America","South Fork Gualala River",10,NA,NA,NA,NA,NA,NA,NA,0.6786,0.6511,NA,NA,-0.04224,NA,"diploid",121,"Unglaciated","Active","Unflooded","Lowland","Active Unglaciated Lowland",0.516940428184854,7,3.44325613975525
-117.9331918,33.69732605,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-22","United States of America","Ana River",11,NA,NA,NA,NA,NA,NA,NA,0.7118,0.7484,NA,NA,0.048904,NA,"diploid",12,"Unglaciated","Active","Unflooded","Lowland","Active Unglaciated Lowland",0.12751332029896,9,0.158620223402977
-121.3679441,39.23863248,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-23","United States of America","Dry Creek",10,NA,NA,NA,NA,NA,NA,NA,0.6595,0.6775,NA,NA,0.026568,NA,"diploid",93,"Unglaciated","Active","Unflooded","Lowland","Active Unglaciated Lowland",0.516940428184854,64,1.30180025100708
-120.625821,41.48418018,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-24","United States of America","Pit River",10,NA,NA,NA,NA,NA,NA,NA,0.5806,0.6006,NA,NA,0.0333,NA,"diploid",1346,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",1.69338914478693,1323,0.86638742685318
-122.5726063,41.90579466,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-3","United States of America","Ash Creek",12,NA,NA,NA,NA,NA,NA,NA,0.6908,0.687,NA,NA,-0.00553,NA,"diploid",735,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",1.69338914478693,746,4.57788228988647
-121.996872,40.1049415,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-4","United States of America","Dye Creek",29,NA,NA,NA,NA,NA,NA,NA,0.6563,0.6861,NA,NA,0.043434,NA,"diploid",321,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.516940428184854,199,8.8681173324585
-121.9348202,37.290694,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-5","United States of America","Los Gatos Creek",16,NA,NA,NA,NA,NA,NA,NA,0.725,0.6695,NA,NA,-0.0829,NA,"diploid",55,"Unglaciated","Active","Unflooded","Lowland","Active Unglaciated Lowland",0.164666621555234,55,0.730179369449615
-120.7901861,39.84337327,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-6","United States of America","Peoria Creek",19,NA,NA,NA,NA,NA,NA,NA,0.6667,0.6275,NA,NA,-0.06247,NA,"diploid",1574,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.516940428184854,1760,21.219705581665
-122.83704,38.97429286,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-7","United States of America","Kelsey Creek",13,NA,NA,NA,NA,NA,NA,NA,0.7045,0.7366,NA,NA,0.043579,NA,"diploid",437,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.516940428184854,421,0.770583629608154
-122.6649732,38.88748744,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-8","United States of America","Seigler Creek",8,NA,NA,NA,NA,NA,NA,NA,0.7,0.6874,NA,NA,-0.01833,NA,"diploid",669,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.516940428184854,542,7.99247598648071
-123.1569756,38.9830826,"HESY","HESY-1","Hesperoleucus symmetricus (Baird & Girard; 1854)","Hesperoleucus symmetricus","Hesperoleucus","Cyprinidae","Cypriniformes","California Roach","HESY","HESY-1-9","United States of America","Feliz Creek",15,NA,NA,NA,NA,NA,NA,NA,0.7109,0.7194,NA,NA,0.011815,NA,"diploid",273,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.516940428184854,178,3.2138659954071
-96.94848321,36.92546527,"HYPL","HYPL-1","Hybognathus placitus Girard; 1856","Hybognathus placitus","Hybognathus","Cyprinidae","Cypriniformes","Plains Minnow","HYPL","HYPL-1-12","United States of America","Arkansas  17W",30,9.453,NA,NA,NA,NA,NA,NA,0.556,0.684,NA,NA,NA,NA,"diploid",324,"Unglaciated","Stable","Unflooded","Highland","Stable Unglaciated Highland",0.364643113587909,309,0.609736144542694
-95.61789364,35.77965853,"HYPL","HYPL-1","Hybognathus placitus Girard; 1856","Hybognathus placitus","Hybognathus","Cyprinidae","Cypriniformes","Plains Minnow","HYPL","HYPL-1-13","United States of America","Arkansas 14",35,10.38,NA,NA,NA,NA,NA,NA,0.565,0.745,NA,NA,NA,NA,"diploid",171,"Unglaciated","Stable","Unflooded","Lowland","Stable Unglaciated Lowland",0.560187053303715,161,0.230362191796303
-96.54702911,36.3522053,"HYPL","HYPL-1","Hybognathus placitus Girard; 1856","Hybognathus placitus","Hybognathus","Cyprinidae","Cypriniformes","Plains Minnow","HYPL","HYPL-1-14","United States of America","Arkansas 17E",20,8.444,NA,NA,NA,NA,NA,NA,0.528,0.658,NA,NA,NA,NA,"diploid",258,"Unglaciated","Stable","Unflooded","Highland","Stable Unglaciated Highland",1.09426953923397,224,0.601874232292175
-101.2909514,35.79221548,"HYPL","HYPL-1","Hybognathus placitus Girard; 1856","Hybognathus placitus","Hybognathus","Cyprinidae","Cypriniformes","Plains Minnow","HYPL","HYPL-1-15","United States of America","Canadian 8",32,9.712,NA,NA,NA,NA,NA,NA,0.555,0.711,NA,NA,NA,NA,"diploid",837,"Unglaciated","Stable","Unflooded","Highland","Stable Unglaciated Highland",0.669366651894542,824,6.957463513089e-16
-98.01211054,41.06829352,"HYPL","HYPL-1","Hybognathus placitus Girard; 1856","Hybognathus placitus","Hybognathus","Cyprinidae","Cypriniformes","Plains Minnow","HYPL","HYPL-1-16","United States of America","Platte 37",29,8.339,NA,NA,NA,NA,NA,NA,0.519,0.73,NA,NA,NA,NA,"diploid",531,"Unglaciated","Stable","Unflooded","Highland","Stable Unglaciated Highland",0.28292075535007,520,0.16094970703125
-99.27123246,34.38210116,"HYPL","HYPL-1","Hybognathus placitus Girard; 1856","Hybognathus placitus","Hybognathus","Cyprinidae","Cypriniformes","Plains Minnow","HYPL","HYPL-1-17","United States of America","Red 1",24,10.049,NA,NA,NA,NA,NA,NA,0.508,0.803,NA,NA,NA,NA,"diploid",384,"Unglaciated","Stable","Unflooded","Highland","Stable Unglaciated Highland",0.70408712059828,370,0.0768360942602158
-99.85771952,34.52323355,"HYPL","HYPL-1","Hybognathus placitus Girard; 1856","Hybognathus placitus","Hybognathus","Cyprinidae","Cypriniformes","Plains Minnow","HYPL","HYPL-1-18","United States of America","Red 3",30,10.129,NA,NA,NA,NA,NA,NA,0.54,0.795,NA,NA,NA,NA,"diploid",465,"Unglaciated","Stable","Unflooded","Highland","Stable Unglaciated Highland",0.128393214768399,453,0.229412212967873
-82.31624885,26.92638602,"KRMA","KRMA-2","Kryptolebias marmoratus (Poey; 1880)","Kryptolebias marmoratus","Kryptolebias","Rivulidae","Cyprinodontiformes","Mangrove Rivulus","KRMA","KRMA-2-3","United States of America","Charlotte County",NA,2.056,NA,NA,NA,NA,NA,NA,0.0196,0.254,NA,NA,NA,NA,"diploid",5,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.47374661552457,3,0.29542937874794
-80.89863188,25.28426993,"KRMA","KRMA-2","Kryptolebias marmoratus (Poey; 1880)","Kryptolebias marmoratus","Kryptolebias","Rivulidae","Cyprinodontiformes","Mangrove Rivulus","KRMA","KRMA-2-5","United States of America","Everglades National Park",NA,2.028,NA,NA,NA,NA,NA,NA,NA,0.4861,NA,NA,NA,NA,"diploid",8,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.47374661552457,0,0.445467293262482
-81.05627674,25.37181748,"KRMA","KRMA-2","Kryptolebias marmoratus (Poey; 1880)","Kryptolebias marmoratus","Kryptolebias","Rivulidae","Cyprinodontiformes","Mangrove Rivulus","KRMA","KRMA-2-7","United States of America","Shark River",NA,4.444,NA,NA,NA,NA,NA,NA,0.0019,0.4392,NA,NA,NA,NA,"diploid",12,"Unglaciated","Stable","Flooded","Lowland","Stable Unglaciated Lowland - Flooded",0.47374661552457,10,1.54166007041931
-121.7242771,36.88288679,"LAEX","LAEX-1","Lavinia exilicauda Baird & Girard; 1854","Lavinia exilicauda","Lavinia","Cyprinidae","Cypriniformes","Hitch","LAEX","LAEX-1-1","United States of America","Pajaro River",28,NA,NA,NA,NA,NA,NA,NA,0.7458,0.6842,NA,NA,-0.09003,NA,"diploid",44,"Unglaciated","Active","Unflooded","Lowland","Active Unglaciated Lowland",0.164666621555234,99,8.40459156036377
-121.7800107,36.73154714,"LAEX","LAEX-1","Lavinia exilicauda Baird & Girard; 1854","Lavinia exilicauda","Lavinia","Cyprinidae","Cypriniformes","Hitch","LAEX","LAEX-1-2","United States of America","Salinas River",11,NA,NA,NA,NA,NA,NA,NA,0.7705,0.6993,NA,NA,-0.10182,NA,"diploid",5,"Unglaciated","Active","Unflooded","Lowland","Active Unglaciated Lowland",0.164666621555234,1,0.253081291913986
-121.8443419,39.83997196,"LAEX","LAEX-1","Lavinia exilicauda Baird & Girard; 1854","Lavinia exilicauda","Lavinia","Cyprinidae","Cypriniformes","Hitch","LAEX","LAEX-1-3","United States of America","Rock Creek",8,NA,NA,NA,NA,NA,NA,NA,0.7344,0.7379,NA,NA,0.004743,NA,"diploid",110,"Unglaciated","Active","Unflooded","Lowland","Active Unglaciated Lowland",0.516940428184854,111,2.42135810852051
-123.645074,40.94508091,"LAEX","LAEX-1","Lavinia exilicauda Baird & Girard; 1854","Lavinia exilicauda","Lavinia","Cyprinidae","Cypriniformes","Hitch","LAEX","LAEX-1-4","United States of America","Willow Creek",10,NA,NA,NA,NA,NA,NA,NA,0.675,0.7733,NA,NA,0.127118,NA,"diploid",284,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.516940428184854,159,4.24653482437134
-121.5978491,39.79477695,"LAEX","LAEX-1","Lavinia exilicauda Baird & Girard; 1854","Lavinia exilicauda","Lavinia","Cyprinidae","Cypriniformes","Hitch","LAEX","LAEX-1-5","United States of America","Little Butte Creek",10,NA,NA,NA,NA,NA,NA,NA,0.7222,0.7868,NA,NA,0.082105,NA,"diploid",621,"Unglaciated","Active","Unflooded","Highland","Active Unglaciated Highland",0.516940428184854,522,6.98677492141724
-121.3660253,38.32679494,"LAEX","LAEX-1","Lavinia exilicauda Baird & Girard; 1854","Lavinia exilicauda","Lavinia","Cyprinidae","Cypriniformes","Hitch","LAEX","LAEX-1-6","United States of America","Cosumnes River",11,NA,NA,NA,NA,NA,NA,NA,0.8111,0.7175,NA,NA,-0.13045,NA,"diploid",9,"Unglaciated","Active","Unflooded","Lowland","Active Unglaciated Lowland",0.102556588325092,9,0.192760840058327
