"Data_source","Contributor_GenDivRange","Spec_id.x","Study_id","Spec_Latin_GenDivRange","Life_form","DOI_study","DOI_data","Spec_Latin_publication","Marker_type","N_pops","N_loci","GBIF_id","Spec_Latin_GBIF","Genus_GBIF","Family_GBIF","Order_GBIF","Class_GBIF","Phylum_GBIF","EOL_id","Spec_common_EOL","BIOME","Habitat_fishbase","Habitat_breeding","Habitat_adulthood","GBIF_doi","Spec_id.y","Pop_id","Spec_Latin_sub","Geog_1","Geog_2","Geog_3","Geog_4","Geog_5","Geog_6","Latitude","Longitude","N","A","A_mean","A_tot","A_eff","A_private","N_genot","Ar","Ho","He","GD_Nei","D_clonal","F_is","F_is_sig","Ploidy","min_dist_to_flowline","snapped_lon","snapped_lat"
"MacroPopGen","NA","AMPE","AMPE-1","Ammocrypta pellucida","Fishes","10.1002/ece3.1392",NA,"Ammocrypta pellucida","SSR",16,10,2381982,"Ammocrypta pellucida (Putnam; 1863)","Ammocrypta","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/205067","Eastern Sand Darter","Temperate Broadleaf & Mixed Forests","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.3v7efs","AMPE","AMPE-1-10",NA,"United States of America","Maumee river",NA,NA,NA,NA,40.05027778,-84.99833333,161,NA,NA,NA,NA,NA,NA,NA,0.668,0.694,NA,NA,NA,NA,"diploid",357.54502139525,-84.9989575169259,40.053433937258
"MacroPopGen","NA","AMPE","AMPE-1","Ammocrypta pellucida","Fishes","10.1002/ece3.1392",NA,"Ammocrypta pellucida","SSR",16,10,2381982,"Ammocrypta pellucida (Putnam; 1863)","Ammocrypta","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/205067","Eastern Sand Darter","Temperate Broadleaf & Mixed Forests","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.3v7efs","AMPE","AMPE-1-11",NA,"United States of America","Red River",NA,NA,NA,NA,37.15027778,-82.9325,17,NA,NA,NA,NA,NA,NA,NA,0.58,0.687,NA,NA,NA,NA,"diploid",435.716255783551,-82.934576477097,37.1538078475501
"MacroPopGen","NA","AMPE","AMPE-1","Ammocrypta pellucida","Fishes","10.1002/ece3.1392",NA,"Ammocrypta pellucida","SSR",16,10,2381982,"Ammocrypta pellucida (Putnam; 1863)","Ammocrypta","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/205067","Eastern Sand Darter","Temperate Broadleaf & Mixed Forests","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.3v7efs","AMPE","AMPE-1-14",NA,"United States of America","Salt Creek",NA,NA,NA,NA,39.1,-81.99777778,66,NA,NA,NA,NA,NA,NA,NA,0.709,0.695,NA,NA,NA,NA,"diploid",1031.51115229612,NA,NA
"MacroPopGen","NA","AMPE","AMPE-1","Ammocrypta pellucida","Fishes","10.1002/ece3.1392",NA,"Ammocrypta pellucida","SSR",16,10,2381982,"Ammocrypta pellucida (Putnam; 1863)","Ammocrypta","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/205067","Eastern Sand Darter","Temperate Broadleaf & Mixed Forests","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.3v7efs","AMPE","AMPE-1-16",NA,"United States of America","Thames River",NA,NA,NA,NA,42.08472222,-80.91527778,27,NA,NA,NA,NA,NA,NA,NA,0.701,0.718,NA,NA,NA,NA,"diploid",NA,NA,NA
"MacroPopGen","NA","AMPE","AMPE-1","Ammocrypta pellucida","Fishes","10.1002/ece3.1392",NA,"Ammocrypta pellucida","SSR",16,10,2381982,"Ammocrypta pellucida (Putnam; 1863)","Ammocrypta","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/205067","Eastern Sand Darter","Temperate Broadleaf & Mixed Forests","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.3v7efs","AMPE","AMPE-1-2",NA,"United States of America","Champlain Canal",NA,NA,NA,NA,43.01916667,-72.84888889,11,NA,NA,NA,NA,NA,NA,NA,0.491,0.445,NA,NA,NA,NA,"diploid",468.414516451938,-72.8539380318279,43.0212055528541
"MacroPopGen","NA","AMPE","AMPE-1","Ammocrypta pellucida","Fishes","10.1002/ece3.1392",NA,"Ammocrypta pellucida","SSR",16,10,2381982,"Ammocrypta pellucida (Putnam; 1863)","Ammocrypta","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/205067","Eastern Sand Darter","Temperate Broadleaf & Mixed Forests","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.3v7efs","AMPE","AMPE-1-3",NA,"United States of America","Deer Creek",NA,NA,NA,NA,39.00055556,-85.91416667,32,NA,NA,NA,NA,NA,NA,NA,0.712,0.727,NA,NA,NA,NA,"diploid",41.4219451085749,-85.9136901407569,39.0006147750513
"MacroPopGen","NA","AMPE","AMPE-1","Ammocrypta pellucida","Fishes","10.1002/ece3.1392",NA,"Ammocrypta pellucida","SSR",16,10,2381982,"Ammocrypta pellucida (Putnam; 1863)","Ammocrypta","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/205067","Eastern Sand Darter","Temperate Broadleaf & Mixed Forests","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.3v7efs","AMPE","AMPE-1-4",NA,"United States of America","East Fork White River",NA,NA,NA,NA,39.13583333,-84.94777778,32,NA,NA,NA,NA,NA,NA,NA,0.694,0.747,NA,NA,NA,NA,"diploid",371.290914812951,-84.9514552290014,39.1340789025197
"MacroPopGen","NA","AMPE","AMPE-1","Ammocrypta pellucida","Fishes","10.1002/ece3.1392",NA,"Ammocrypta pellucida","SSR",16,10,2381982,"Ammocrypta pellucida (Putnam; 1863)","Ammocrypta","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/205067","Eastern Sand Darter","Temperate Broadleaf & Mixed Forests","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.3v7efs","AMPE","AMPE-1-5",NA,"United States of America","Eel river",NA,NA,NA,NA,40.15027778,-85.9,30,NA,NA,NA,NA,NA,NA,NA,0.676,0.683,NA,NA,NA,NA,"diploid",795.000406552899,-85.9089204601459,40.1525462435108
"MacroPopGen","NA","AMPE","AMPE-1","Ammocrypta pellucida","Fishes","10.1002/ece3.1392",NA,"Ammocrypta pellucida","SSR",16,10,2381982,"Ammocrypta pellucida (Putnam; 1863)","Ammocrypta","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/205067","Eastern Sand Darter","Temperate Broadleaf & Mixed Forests","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.3v7efs","AMPE","AMPE-1-7",NA,"United States of America","Hocking River",NA,NA,NA,NA,39.13416667,-80.88333333,164,NA,NA,NA,NA,NA,NA,NA,0.625,0.648,NA,NA,NA,NA,"diploid",138.106072027816,-80.8834239629468,39.1353969366076
"MacroPopGen","NA","AMPE","AMPE-1","Ammocrypta pellucida","Fishes","10.1002/ece3.1392",NA,"Ammocrypta pellucida","SSR",16,10,2381982,"Ammocrypta pellucida (Putnam; 1863)","Ammocrypta","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/205067","Eastern Sand Darter","Temperate Broadleaf & Mixed Forests","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.3v7efs","AMPE","AMPE-1-8",NA,"United States of America","Licking River",NA,NA,NA,NA,38.03333333,-82.9975,19,NA,NA,NA,NA,NA,NA,NA,0.714,0.777,NA,NA,NA,NA,"diploid",458.108439045925,-82.9929642366528,38.0354134471578
"MacroPopGen","NA","AMPE","AMPE-1","Ammocrypta pellucida","Fishes","10.1002/ece3.1392",NA,"Ammocrypta pellucida","SSR",16,10,2381982,"Ammocrypta pellucida (Putnam; 1863)","Ammocrypta","Percidae","Perciformes",NA,"Chordata","https://eol.org/pages/205067","Eastern Sand Darter","Temperate Broadleaf & Mixed Forests","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.3v7efs","AMPE","AMPE-1-9",NA,"United States of America","Little Muskingum River",NA,NA,NA,NA,39.06722222,-80.98305556,79,NA,NA,NA,NA,NA,NA,NA,0.677,0.7,NA,NA,NA,NA,"diploid",614.19765030358,-80.9858082398441,39.0621628667213
"MacroPopGen","NA","AMRU","AMRU-1","Ambloplites rupestris","Fishes","http://digital.library.wisc.edu/1793/81670",NA,"Ambloplites rupestris","SSR",38,14,2394514,"Ambloplites rupestris (Rafinesque; 1817)","Ambloplites","Centrarchidae","Perciformes",NA,"Chordata","https://eol.org/pages/205064","Rock Bass","Temperate Broadleaf & Mixed Forests","freshwater;  benthopelagic; .;  ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.vtsw4d","AMRU","AMRU-1-15",NA,"United States of America","Pike/Round Chain",NA,NA,NA,NA,45.928,-90.067,28,3.4,NA,NA,NA,NA,NA,NA,0.396,0.379,NA,NA,NA,NA,"diploid",426.664404005071,-90.0711196320195,45.9254571866367
"MacroPopGen","NA","AMRU","AMRU-1","Ambloplites rupestris","Fishes","http://digital.library.wisc.edu/1793/81670",NA,"Ambloplites rupestris","SSR",38,14,2394514,"Ambloplites rupestris (Rafinesque; 1817)","Ambloplites","Centrarchidae","Perciformes",NA,"Chordata","https://eol.org/pages/205064","Rock Bass","Temperate Broadleaf & Mixed Forests","freshwater;  benthopelagic; .;  ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.vtsw4d","AMRU","AMRU-1-20",NA,"United States of America","Spread Eagles Chain",NA,NA,NA,NA,45.901,-88.145,43,2.9,NA,NA,NA,NA,NA,NA,0.377,0.38,NA,NA,NA,NA,"diploid",388.342089250086,-88.145830271914,45.9044492681295
"MacroPopGen","NA","AMRU","AMRU-1","Ambloplites rupestris","Fishes","http://digital.library.wisc.edu/1793/81670",NA,"Ambloplites rupestris","SSR",38,14,2394514,"Ambloplites rupestris (Rafinesque; 1817)","Ambloplites","Centrarchidae","Perciformes",NA,"Chordata","https://eol.org/pages/205064","Rock Bass","Temperate Broadleaf & Mixed Forests","freshwater;  benthopelagic; .;  ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.vtsw4d","AMRU","AMRU-1-28",NA,"United States of America","Lac Courte Oreilles",NA,NA,NA,NA,45.892,-91.438,58,13.36,NA,NA,NA,NA,NA,NA,0.758,0.767,NA,NA,NA,NA,"diploid",80.2010685468026,-91.4380612428589,45.8912789117836
"MacroPopGen","NA","AMRU","AMRU-1","Ambloplites rupestris","Fishes","http://digital.library.wisc.edu/1793/81670",NA,"Ambloplites rupestris","SSR",38,14,2394514,"Ambloplites rupestris (Rafinesque; 1817)","Ambloplites","Centrarchidae","Perciformes",NA,"Chordata","https://eol.org/pages/205064","Rock Bass","Temperate Broadleaf & Mixed Forests","freshwater;  benthopelagic; .;  ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.vtsw4d","AMRU","AMRU-1-33",NA,"United States of America","Moen Chain",NA,NA,NA,NA,45.66,-89.304,44,8.5,NA,NA,NA,NA,NA,NA,0.625,0.629,NA,NA,NA,NA,"diploid",59.8074914618705,-89.3034971359774,45.6595934855711
"MacroPopGen","NA","AMRU","AMRU-1","Ambloplites rupestris","Fishes","http://digital.library.wisc.edu/1793/81670",NA,"Ambloplites rupestris","SSR",38,14,2394514,"Ambloplites rupestris (Rafinesque; 1817)","Ambloplites","Centrarchidae","Perciformes",NA,"Chordata","https://eol.org/pages/205064","Rock Bass","Temperate Broadleaf & Mixed Forests","freshwater;  benthopelagic; .;  ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.vtsw4d","AMRU","AMRU-1-34",NA,"United States of America","Pike/Round Chain",NA,NA,NA,NA,45.928,-90.067,48,10.14,NA,NA,NA,NA,NA,NA,0.615,0.648,NA,NA,NA,NA,"diploid",426.664404005071,-90.0711196320195,45.9254571866367
"MacroPopGen","NA","AMRU","AMRU-1","Ambloplites rupestris","Fishes","http://digital.library.wisc.edu/1793/81670",NA,"Ambloplites rupestris","SSR",38,14,2394514,"Ambloplites rupestris (Rafinesque; 1817)","Ambloplites","Centrarchidae","Perciformes",NA,"Chordata","https://eol.org/pages/205064","Rock Bass","Temperate Broadleaf & Mixed Forests","freshwater;  benthopelagic; .;  ;ubtropical;","Freshwater","Freshwater","doi.org/10.15468/dl.vtsw4d","AMRU","AMRU-1-7",NA,"United States of America","Lac Courte Oreilles",NA,NA,NA,NA,45.892,-91.438,58,4.1,NA,NA,NA,NA,NA,NA,0.414,0.424,NA,NA,NA,NA,"diploid",80.2010685468026,-91.4380612428589,45.8912789117836
"VarVer","NA","ARIN","ARIN-1","Archoplites interruptus","Fishes","10.1577/t07-241.1",NA,"Archoplites interruptus","SSR",8,12,2394479,"Archoplites interruptus (Girard; 1854)","Archoplites","Centrarchidae","Perciformes",NA,"Chordata","https://eol.org/pages/207374","Sacramento Perch","Mediterranean Forests; Woodlands & Scrub","freshwater;  benthopelagic temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.2v7yrn","ARIN","ARIN-1-1",NA,"United States of America","Sindicich Lagoon",NA,NA,NA,NA,37.9456,-122.142,33,3.25,NA,NA,NA,NA,NA,NA,0.3975,0.4167,NA,NA,NA,NA,"diploid",431.147430819521,-122.137049330741,37.9454788870783
"VarVer","NA","ARIN","ARIN-1","Archoplites interruptus","Fishes","10.1577/t07-241.1",NA,"Archoplites interruptus","SSR",8,12,2394479,"Archoplites interruptus (Girard; 1854)","Archoplites","Centrarchidae","Perciformes",NA,"Chordata","https://eol.org/pages/207374","Sacramento Perch","Mediterranean Forests; Woodlands & Scrub","freshwater;  benthopelagic temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.2v7yrn","ARIN","ARIN-1-2",NA,"United States of America","Stillwater National Wildlife Refuge",NA,NA,NA,NA,39.51437,-118.506,35,4.5,NA,NA,NA,NA,NA,NA,0.5292,0.5675,NA,NA,NA,NA,"diploid",6255.37275678834,NA,NA
"VarVer","NA","ARIN","ARIN-1","Archoplites interruptus","Fishes","10.1577/t07-241.1",NA,"Archoplites interruptus","SSR",8,12,2394479,"Archoplites interruptus (Girard; 1854)","Archoplites","Centrarchidae","Perciformes",NA,"Chordata","https://eol.org/pages/207374","Sacramento Perch","Mediterranean Forests; Woodlands & Scrub","freshwater;  benthopelagic temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.2v7yrn","ARIN","ARIN-1-4",NA,"United States of America","Abbotts Lagoon",NA,NA,NA,NA,38.1145,-122.953,139,7.917,NA,NA,NA,NA,NA,NA,0.6458,0.6617,NA,NA,NA,NA,"diploid",296.281368051789,-122.953893470123,38.1170511183974
"VarVer","NA","ARIN","ARIN-1","Archoplites interruptus","Fishes","10.1577/t07-241.1",NA,"Archoplites interruptus","SSR",8,12,2394479,"Archoplites interruptus (Girard; 1854)","Archoplites","Centrarchidae","Perciformes",NA,"Chordata","https://eol.org/pages/207374","Sacramento Perch","Mediterranean Forests; Woodlands & Scrub","freshwater;  benthopelagic temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.2v7yrn","ARIN","ARIN-1-8",NA,"United States of America","Curved Pond",NA,NA,NA,NA,38.59386,-121.672,41,2.75,NA,NA,NA,NA,NA,NA,0.4217,0.4517,NA,NA,NA,NA,"diploid",3367.47506129491,NA,NA
"MacroPopGen","NA","CADS","CADS-1","Catostomus discobolus","Fishes","10.1111/mec.12156","10.5061/dryad.h16ss","Catostomus discobolus","SSR",30,16,4286866,"Catostomus discobolus Cope; 1871","Catostomus","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/1156455","Bluehead Sucker","Deserts & Xeric Shrublands","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4gg99p","CADS","CADS-1-1",NA,"United States of America","Agua Remora",NA,NA,NA,NA,35.276787,-108.56361,21,2.6,NA,NA,NA,NA,NA,NA,0.34,0.36,NA,NA,NA,NA,"diploid",72.927617209722,-108.56436905903,35.2765624434483
"MacroPopGen","NA","CADS","CADS-1","Catostomus discobolus","Fishes","10.1111/mec.12156","10.5061/dryad.h16ss","Catostomus discobolus","SSR",30,16,4286866,"Catostomus discobolus Cope; 1871","Catostomus","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/1156455","Bluehead Sucker","Deserts & Xeric Shrublands","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4gg99p","CADS","CADS-1-10",NA,"United States of America","Little Colorado River East Fork",NA,NA,NA,NA,34.742732,-109.995207,17,6.9,NA,NA,NA,NA,NA,NA,0.64,0.66,NA,NA,NA,NA,"diploid",0.560547478801167,-109.995205742096,34.7427369061678
"MacroPopGen","NA","CADS","CADS-1","Catostomus discobolus","Fishes","10.1111/mec.12156","10.5061/dryad.h16ss","Catostomus discobolus","SSR",30,16,4286866,"Catostomus discobolus Cope; 1871","Catostomus","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/1156455","Bluehead Sucker","Deserts & Xeric Shrublands","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4gg99p","CADS","CADS-1-11",NA,"United States of America","Little Colorado River Nutrioso Creek",NA,NA,NA,NA,34.138679,-109.268787,10,6.1,NA,NA,NA,NA,NA,NA,0.67,0.68,NA,NA,NA,NA,"diploid",4.35048708883981,-109.268780345113,34.1387175375292
"MacroPopGen","NA","CADS","CADS-1","Catostomus discobolus","Fishes","10.1111/mec.12156","10.5061/dryad.h16ss","Catostomus discobolus","SSR",30,16,4286866,"Catostomus discobolus Cope; 1871","Catostomus","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/1156455","Bluehead Sucker","Deserts & Xeric Shrublands","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4gg99p","CADS","CADS-1-12",NA,"United States of America","Little Colorado River Silver Creek",NA,NA,NA,NA,34.697109,-110.034387,19,5.8,NA,NA,NA,NA,NA,NA,0.7,0.68,NA,NA,NA,NA,"diploid",6.71903971344109,-110.034314379313,34.6970977102052
"MacroPopGen","NA","CADS","CADS-1","Catostomus discobolus","Fishes","10.1111/mec.12156","10.5061/dryad.h16ss","Catostomus discobolus","SSR",30,16,4286866,"Catostomus discobolus Cope; 1871","Catostomus","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/1156455","Bluehead Sucker","Deserts & Xeric Shrublands","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4gg99p","CADS","CADS-1-13",NA,"United States of America","Little Colorado River Wenima",NA,NA,NA,NA,34.185794,-109.30435,18,9.1,NA,NA,NA,NA,NA,NA,0.72,0.74,NA,NA,NA,NA,"diploid",7.43661921910196,-109.304272783449,34.1857731896167
"MacroPopGen","NA","CADS","CADS-1","Catostomus discobolus","Fishes","10.1111/mec.12156","10.5061/dryad.h16ss","Catostomus discobolus","SSR",30,16,4286866,"Catostomus discobolus Cope; 1871","Catostomus","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/1156455","Bluehead Sucker","Deserts & Xeric Shrublands","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4gg99p","CADS","CADS-1-14",NA,"United States of America","Little Colorado River Willow Creek",NA,NA,NA,NA,34.870015,-110.743302,16,6.4,NA,NA,NA,NA,NA,NA,0.63,0.68,NA,NA,NA,NA,"diploid",5.71749351997621,-110.743242656226,34.8699977183881
"MacroPopGen","NA","CADS","CADS-1","Catostomus discobolus","Fishes","10.1111/mec.12156","10.5061/dryad.h16ss","Catostomus discobolus","SSR",30,16,4286866,"Catostomus discobolus Cope; 1871","Catostomus","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/1156455","Bluehead Sucker","Deserts & Xeric Shrublands","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4gg99p","CADS","CADS-1-15",NA,"United States of America","Little Sandy River + Big Sandy River",NA,NA,NA,NA,42.012861,-109.560423,45,10.75,NA,NA,NA,NA,NA,NA,0.8,0.8,NA,NA,NA,NA,"diploid",10.6929345482146,-109.560493932718,42.012941108692
"MacroPopGen","NA","CADS","CADS-1","Catostomus discobolus","Fishes","10.1111/mec.12156","10.5061/dryad.h16ss","Catostomus discobolus","SSR",30,16,4286866,"Catostomus discobolus Cope; 1871","Catostomus","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/1156455","Bluehead Sucker","Deserts & Xeric Shrublands","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4gg99p","CADS","CADS-1-16",NA,"United States of America","Matkatamiba Canyon + Little Colorado River (Grand Canyon) + Shinumo Creek + Kanab River",NA,NA,NA,NA,36.39143,-112.631131,139,8.85,NA,NA,NA,NA,NA,NA,0.738,0.735,NA,NA,NA,NA,"diploid",14.2096093401887,-112.631096269649,36.3913061720354
"MacroPopGen","NA","CADS","CADS-1","Catostomus discobolus","Fishes","10.1111/mec.12156","10.5061/dryad.h16ss","Catostomus discobolus","SSR",30,16,4286866,"Catostomus discobolus Cope; 1871","Catostomus","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/1156455","Bluehead Sucker","Deserts & Xeric Shrublands","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4gg99p","CADS","CADS-1-17",NA,"United States of America","Millsite Reservoir",NA,NA,NA,NA,39.100507,-111.195976,28,10,NA,NA,NA,NA,NA,NA,0.77,0.75,NA,NA,NA,NA,"diploid",39.5703020697313,-111.19593905089,39.1001550787906
"MacroPopGen","NA","CADS","CADS-1","Catostomus discobolus","Fishes","10.1111/mec.12156","10.5061/dryad.h16ss","Catostomus discobolus","SSR",30,16,4286866,"Catostomus discobolus Cope; 1871","Catostomus","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/1156455","Bluehead Sucker","Deserts & Xeric Shrublands","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4gg99p","CADS","CADS-1-18",NA,"United States of America","Muddy Creek",NA,NA,NA,NA,41.365628,-110.250291,23,10.3,NA,NA,NA,NA,NA,NA,0.74,0.74,NA,NA,NA,NA,"diploid",8.12911092353179,-110.250208184945,41.3656667558799
"MacroPopGen","NA","CADS","CADS-1","Catostomus discobolus","Fishes","10.1111/mec.12156","10.5061/dryad.h16ss","Catostomus discobolus","SSR",30,16,4286866,"Catostomus discobolus Cope; 1871","Catostomus","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/1156455","Bluehead Sucker","Deserts & Xeric Shrublands","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4gg99p","CADS","CADS-1-19",NA,"United States of America","Price River",NA,NA,NA,NA,39.253511,-110.32398,28,15,NA,NA,NA,NA,NA,NA,0.84,0.85,NA,NA,NA,NA,"diploid",76.2365224911716,-110.323250751155,39.2539023847273
"MacroPopGen","NA","CADS","CADS-1","Catostomus discobolus","Fishes","10.1111/mec.12156","10.5061/dryad.h16ss","Catostomus discobolus","SSR",30,16,4286866,"Catostomus discobolus Cope; 1871","Catostomus","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/1156455","Bluehead Sucker","Deserts & Xeric Shrublands","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4gg99p","CADS","CADS-1-2",NA,"United States of America","Bear River",NA,NA,NA,NA,41.032212,-111.028977,21,8.4,NA,NA,NA,NA,NA,NA,0.62,0.64,NA,NA,NA,NA,"diploid",108.856132653016,-111.030266867748,41.032063738128
"MacroPopGen","NA","CADS","CADS-1","Catostomus discobolus","Fishes","10.1111/mec.12156","10.5061/dryad.h16ss","Catostomus discobolus","SSR",30,16,4286866,"Catostomus discobolus Cope; 1871","Catostomus","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/1156455","Bluehead Sucker","Deserts & Xeric Shrublands","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4gg99p","CADS","CADS-1-20",NA,"United States of America","Range Creek",NA,NA,NA,NA,39.457222,-110.229261,24,10.7,NA,NA,NA,NA,NA,NA,0.78,0.77,NA,NA,NA,NA,"diploid",6.62261630158405,-110.229335233567,39.4572046097179
"MacroPopGen","NA","CADS","CADS-1","Catostomus discobolus","Fishes","10.1111/mec.12156","10.5061/dryad.h16ss","Catostomus discobolus","SSR",30,16,4286866,"Catostomus discobolus Cope; 1871","Catostomus","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/1156455","Bluehead Sucker","Deserts & Xeric Shrublands","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4gg99p","CADS","CADS-1-21",NA,"United States of America","Ringdahl Reservoir",NA,NA,NA,NA,41.373621,-109.647735,33,6.1,NA,NA,NA,NA,NA,NA,0.74,0.72,NA,NA,NA,NA,"diploid",15.3378043577547,-109.647753721885,41.3737573168469
"MacroPopGen","NA","CADS","CADS-1","Catostomus discobolus","Fishes","10.1111/mec.12156","10.5061/dryad.h16ss","Catostomus discobolus","SSR",30,16,4286866,"Catostomus discobolus Cope; 1871","Catostomus","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/1156455","Bluehead Sucker","Deserts & Xeric Shrublands","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4gg99p","CADS","CADS-1-22",NA,"United States of America","San Juan River",NA,NA,NA,NA,37.274703,-109.435943,30,12.8,NA,NA,NA,NA,NA,NA,0.84,0.81,NA,NA,NA,NA,"diploid",73.2675493823995,-109.436266824229,37.2753055358116
"MacroPopGen","NA","CADS","CADS-1","Catostomus discobolus","Fishes","10.1111/mec.12156","10.5061/dryad.h16ss","Catostomus discobolus","SSR",30,16,4286866,"Catostomus discobolus Cope; 1871","Catostomus","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/1156455","Bluehead Sucker","Deserts & Xeric Shrublands","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4gg99p","CADS","CADS-1-23",NA,"United States of America","San Rafael River",NA,NA,NA,NA,39.083855,-110.695305,30,11.4,NA,NA,NA,NA,NA,NA,0.75,0.76,NA,NA,NA,NA,"diploid",5.73522151765114,-110.695289697705,39.0838051853002
"MacroPopGen","NA","CADS","CADS-1","Catostomus discobolus","Fishes","10.1111/mec.12156","10.5061/dryad.h16ss","Catostomus discobolus","SSR",30,16,4286866,"Catostomus discobolus Cope; 1871","Catostomus","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/1156455","Bluehead Sucker","Deserts & Xeric Shrublands","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4gg99p","CADS","CADS-1-24",NA,"United States of America","Snake River",NA,NA,NA,NA,43.542911,-110.808194,30,10.4,NA,NA,NA,NA,NA,NA,0.67,0.67,NA,NA,NA,NA,"diploid",294.307155429902,-110.805811919787,43.540909783982
"MacroPopGen","NA","CADS","CADS-1","Catostomus discobolus","Fishes","10.1111/mec.12156","10.5061/dryad.h16ss","Catostomus discobolus","SSR",30,16,4286866,"Catostomus discobolus Cope; 1871","Catostomus","Catostomidae","Cypriniformes",NA,"Chordata","https://eol.org/pages/1156455","Bluehead Sucker","Deserts & Xeric Shrublands","freshwater;  demersal temperate; ;","Freshwater","Freshwater","doi.org/10.15468/dl.4gg99p","CADS","CADS-1-25",NA,"United States of America","Strawberry Reservoir",NA,NA,NA,NA,40.170079,-111.139136,28,12.9,NA,NA,NA,NA,NA,NA,0.83,0.82,NA,NA,NA,NA,"diploid",312.270660604996,-111.140253815841,40.1727359025775
