Data_source,Contributor_GenDivRange,Spec_id.x,Study_id,Spec_Latin_GenDivRange,Life_form,DOI_study,DOI_data,Spec_Latin_publication,Marker_type,N_pops,N_loci,GBIF_id,Spec_Latin_GBIF,Genus_GBIF,Family_GBIF,Order_GBIF,Class_GBIF,Phylum_GBIF,EOL_id,Spec_common_EOL,BIOME,Habitat_fishbase,Habitat_breeding,Habitat_adulthood,GBIF_doi,Spec_id.y,Pop_id,Spec_Latin_sub,Geog_1,Geog_2,Geog_3,Geog_4,Geog_5,Geog_6,N,A,A_mean,A_tot,A_eff,A_private,N_genot,Ar,Ho,He,GD_Nei,D_clonal,F_is,F_is_sig,Ploidy,min_dist_to_flowline,snapped_lon,snapped_lat,stream_order,catch_area,slope,AREA,PERIMETER,ICE18K_,ICE18K_ID,SYMB,WSA9,WSA9_NAME,Ice,Tectonic,SeaLevel,elev,relief,Topography,SeaShort,History,Spec_Latin_clean,AREAKM2.x,PATCHES.x,FECUNDITY.x,LONGEVITY.x,MAXTL.x,AREAKM2.y,PATCHES.y,FECUNDITY.y,LONGEVITY.y,MAXTL.y
MacroPopGen,NA,RHOS,RHOS-3,Rhinichthys osculus,Fishes,10.1007/s10592-017-1027-6,NA,Rhinichthys osculus,SSR,19,9,2359791,Rhinichthys osculus (Girard; 1856),Rhinichthys,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/223091,Speckled Dace,Deserts & Xeric Shrublands,freshwater;  demersal;   temperate;,Freshwater,Freshwater,doi.org/10.15468/dl.eeun3c,RHOS,RHOS-3-11,NA,United States of America,Seven Mile Creek,NA,NA,NA,NA,44,15,NA,NA,NA,NA,NA,NA,0.65,0.74,NA,NA,NA,NA,diploid,34.14501733957112,-122.0722821122252,42.69418568833639,2,12.6369,0.0031509,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,1328,348,Highland,,Active Unglaciated Highland ,rhinichthys osculus,1906209,1,1200,3.5,11,1906209,1,1200,3.5,11
MacroPopGen,NA,RHOS,RHOS-3,Rhinichthys osculus,Fishes,10.1007/s10592-017-1027-6,NA,Rhinichthys osculus,SSR,19,9,2359791,Rhinichthys osculus (Girard; 1856),Rhinichthys,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/223091,Speckled Dace,Deserts & Xeric Shrublands,freshwater;  demersal;   temperate;,Freshwater,Freshwater,doi.org/10.15468/dl.eeun3c,RHOS,RHOS-3-12,NA,United States of America,Shasta River (Lower),NA,NA,NA,NA,48,17.6,NA,NA,NA,NA,NA,NA,0.72,0.74,NA,NA,NA,NA,diploid,48.97279524283521,-122.59184131307633,41.81336790537073,5,4.3425,0.01190837,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,877,480,Highland,,Active Unglaciated Highland ,rhinichthys osculus,1906209,1,1200,3.5,11,1906209,1,1200,3.5,11
MacroPopGen,NA,RHOS,RHOS-3,Rhinichthys osculus,Fishes,10.1007/s10592-017-1027-6,NA,Rhinichthys osculus,SSR,19,9,2359791,Rhinichthys osculus (Girard; 1856),Rhinichthys,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/223091,Speckled Dace,Deserts & Xeric Shrublands,freshwater;  demersal;   temperate;,Freshwater,Freshwater,doi.org/10.15468/dl.eeun3c,RHOS,RHOS-3-13,NA,United States of America,Shasta River (Upper),NA,NA,NA,NA,30,13.5,NA,NA,NA,NA,NA,NA,0.67,0.69,NA,NA,NA,NA,diploid,19.411665870670095,-122.43805466402569,41.59083132143762,4,0.3789,0.0031228,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,809,167,Highland,,Active Unglaciated Highland ,rhinichthys osculus,1906209,1,1200,3.5,11,1906209,1,1200,3.5,11
MacroPopGen,NA,RHOS,RHOS-3,Rhinichthys osculus,Fishes,10.1007/s10592-017-1027-6,NA,Rhinichthys osculus,SSR,19,9,2359791,Rhinichthys osculus (Girard; 1856),Rhinichthys,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/223091,Speckled Dace,Deserts & Xeric Shrublands,freshwater;  demersal;   temperate;,Freshwater,Freshwater,doi.org/10.15468/dl.eeun3c,RHOS,RHOS-3-14,NA,United States of America,South Fork Salmon,NA,NA,NA,NA,44,11.6,NA,NA,NA,NA,NA,NA,0.53,0.59,NA,NA,NA,NA,diploid,83.92447047263678,-123.21489288398162,41.18675892901499,4,3.4965,0.01698458,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,737,578,Highland,,Active Unglaciated Highland ,rhinichthys osculus,1906209,1,1200,3.5,11,1906209,1,1200,3.5,11
MacroPopGen,NA,RHOS,RHOS-3,Rhinichthys osculus,Fishes,10.1007/s10592-017-1027-6,NA,Rhinichthys osculus,SSR,19,9,2359791,Rhinichthys osculus (Girard; 1856),Rhinichthys,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/223091,Speckled Dace,Deserts & Xeric Shrublands,freshwater;  demersal;   temperate;,Freshwater,Freshwater,doi.org/10.15468/dl.eeun3c,RHOS,RHOS-3-15,NA,United States of America,South Fork Trinity River,NA,NA,NA,NA,48,10.3,NA,NA,NA,NA,NA,NA,0.51,0.55,NA,NA,NA,NA,diploid,282.7447537917936,-123.32895181449207,40.37683637407452,5,1.3914,0.0082601,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,932,546,Highland,,Active Unglaciated Highland ,rhinichthys osculus,1906209,1,1200,3.5,11,1906209,1,1200,3.5,11
MacroPopGen,NA,RHOS,RHOS-3,Rhinichthys osculus,Fishes,10.1007/s10592-017-1027-6,NA,Rhinichthys osculus,SSR,19,9,2359791,Rhinichthys osculus (Girard; 1856),Rhinichthys,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/223091,Speckled Dace,Deserts & Xeric Shrublands,freshwater;  demersal;   temperate;,Freshwater,Freshwater,doi.org/10.15468/dl.eeun3c,RHOS,RHOS-3-16,NA,United States of America,Spencer Creek,NA,NA,NA,NA,43,15.4,NA,NA,NA,NA,NA,NA,0.65,0.74,NA,NA,NA,NA,diploid,5.369906711204498,-122.02786341886983,42.152581777582895,3,11.5011,0.00879643,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,1193,111,Highland,,Active Unglaciated Highland ,rhinichthys osculus,1906209,1,1200,3.5,11,1906209,1,1200,3.5,11
MacroPopGen,NA,RHOS,RHOS-3,Rhinichthys osculus,Fishes,10.1007/s10592-017-1027-6,NA,Rhinichthys osculus,SSR,19,9,2359791,Rhinichthys osculus (Girard; 1856),Rhinichthys,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/223091,Speckled Dace,Deserts & Xeric Shrublands,freshwater;  demersal;   temperate;,Freshwater,Freshwater,doi.org/10.15468/dl.eeun3c,RHOS,RHOS-3-17,NA,United States of America,Sprague River,NA,NA,NA,NA,46,17.9,NA,NA,NA,NA,NA,NA,0.67,0.74,NA,NA,NA,NA,diploid,10.297324028389982,-121.86250110250273,42.563334876945305,6,1.4994,0.00414001,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,1364,202,Highland,,Active Unglaciated Highland ,rhinichthys osculus,1906209,1,1200,3.5,11,1906209,1,1200,3.5,11
MacroPopGen,NA,RHOS,RHOS-3,Rhinichthys osculus,Fishes,10.1007/s10592-017-1027-6,NA,Rhinichthys osculus,SSR,19,9,2359791,Rhinichthys osculus (Girard; 1856),Rhinichthys,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/223091,Speckled Dace,Deserts & Xeric Shrublands,freshwater;  demersal;   temperate;,Freshwater,Freshwater,doi.org/10.15468/dl.eeun3c,RHOS,RHOS-3-18,NA,United States of America,Tish Tang Creek,NA,NA,NA,NA,40,14.5,NA,NA,NA,NA,NA,NA,0.6,0.67,NA,NA,NA,NA,diploid,20.759257234398234,-123.64051794441528,41.025524490967754,3,0,0.01277777,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,327,449,Highland,,Active Unglaciated Highland ,rhinichthys osculus,1906209,1,1200,3.5,11,1906209,1,1200,3.5,11
MacroPopGen,NA,RHOS,RHOS-3,Rhinichthys osculus,Fishes,10.1007/s10592-017-1027-6,NA,Rhinichthys osculus,SSR,19,9,2359791,Rhinichthys osculus (Girard; 1856),Rhinichthys,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/223091,Speckled Dace,Deserts & Xeric Shrublands,freshwater;  demersal;   temperate;,Freshwater,Freshwater,doi.org/10.15468/dl.eeun3c,RHOS,RHOS-3-19,NA,United States of America,Willow Creek,NA,NA,NA,NA,44,15.4,NA,NA,NA,NA,NA,NA,0.72,0.72,NA,NA,NA,NA,diploid,44.03547317914165,-122.46449337678112,41.86623231923128,3,5.3019,0.0122657,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,788,205,Highland,,Active Unglaciated Highland ,rhinichthys osculus,1906209,1,1200,3.5,11,1906209,1,1200,3.5,11
MacroPopGen,NA,RHOS,RHOS-3,Rhinichthys osculus,Fishes,10.1007/s10592-017-1027-6,NA,Rhinichthys osculus,SSR,19,9,2359791,Rhinichthys osculus (Girard; 1856),Rhinichthys,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/223091,Speckled Dace,Deserts & Xeric Shrublands,freshwater;  demersal;   temperate;,Freshwater,Freshwater,doi.org/10.15468/dl.eeun3c,RHOS,RHOS-3-2,NA,United States of America,Blue Creek,NA,NA,NA,NA,47,16.9,NA,NA,NA,NA,NA,NA,0.64,0.74,NA,NA,NA,NA,diploid,54.16815496844095,-123.90743036818063,41.44445253711772,4,13.941,0.00766871,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,268,630,Highland,,Active Unglaciated Highland ,rhinichthys osculus,1906209,1,1200,3.5,11,1906209,1,1200,3.5,11
MacroPopGen,NA,RHOS,RHOS-3,Rhinichthys osculus,Fishes,10.1007/s10592-017-1027-6,NA,Rhinichthys osculus,SSR,19,9,2359791,Rhinichthys osculus (Girard; 1856),Rhinichthys,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/223091,Speckled Dace,Deserts & Xeric Shrublands,freshwater;  demersal;   temperate;,Freshwater,Freshwater,doi.org/10.15468/dl.eeun3c,RHOS,RHOS-3-3,NA,United States of America,Coon Creek,NA,NA,NA,NA,44,17.8,NA,NA,NA,NA,NA,NA,0.66,0.74,NA,NA,NA,NA,diploid,63.5097695921071,-123.49540540637688,41.61314318427878,6,0.9261,1e-5,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,479,480,Highland,,Active Unglaciated Highland ,rhinichthys osculus,1906209,1,1200,3.5,11,1906209,1,1200,3.5,11
MacroPopGen,NA,RHOS,RHOS-3,Rhinichthys osculus,Fishes,10.1007/s10592-017-1027-6,NA,Rhinichthys osculus,SSR,19,9,2359791,Rhinichthys osculus (Girard; 1856),Rhinichthys,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/223091,Speckled Dace,Deserts & Xeric Shrublands,freshwater;  demersal;   temperate;,Freshwater,Freshwater,doi.org/10.15468/dl.eeun3c,RHOS,RHOS-3-4,NA,United States of America,Copco 2,NA,NA,NA,NA,47,16.5,NA,NA,NA,NA,NA,NA,0.66,0.73,NA,NA,NA,NA,diploid,26.564090663385635,-122.19052232204884,41.991513761625704,6,3.3336,0.00489849,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,993,346,Highland,,Active Unglaciated Highland ,rhinichthys osculus,1906209,1,1200,3.5,11,1906209,1,1200,3.5,11
MacroPopGen,NA,RHOS,RHOS-3,Rhinichthys osculus,Fishes,10.1007/s10592-017-1027-6,NA,Rhinichthys osculus,SSR,19,9,2359791,Rhinichthys osculus (Girard; 1856),Rhinichthys,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/223091,Speckled Dace,Deserts & Xeric Shrublands,freshwater;  demersal;   temperate;,Freshwater,Freshwater,doi.org/10.15468/dl.eeun3c,RHOS,RHOS-3-6,NA,United States of America,Jenny Creek,NA,NA,NA,NA,48,9.4,NA,NA,NA,NA,NA,NA,0.41,0.45,NA,NA,NA,NA,diploid,29.951501137129796,-122.36709957269437,42.11816761614292,3,0.0882,0.03002881,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,1106,128,Highland,,Active Unglaciated Highland ,rhinichthys osculus,1906209,1,1200,3.5,11,1906209,1,1200,3.5,11
MacroPopGen,NA,RHOS,RHOS-3,Rhinichthys osculus,Fishes,10.1007/s10592-017-1027-6,NA,Rhinichthys osculus,SSR,19,9,2359791,Rhinichthys osculus (Girard; 1856),Rhinichthys,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/223091,Speckled Dace,Deserts & Xeric Shrublands,freshwater;  demersal;   temperate;,Freshwater,Freshwater,doi.org/10.15468/dl.eeun3c,RHOS,RHOS-3-7,NA,United States of America,Link River,NA,NA,NA,NA,46,14.1,NA,NA,NA,NA,NA,NA,0.7,0.74,NA,NA,NA,NA,diploid,4.466504707086214,-121.79336406914048,42.22163001574613,6,25.6194,1e-5,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,1294,216,Highland,,Active Unglaciated Highland ,rhinichthys osculus,1906209,1,1200,3.5,11,1906209,1,1200,3.5,11
MacroPopGen,NA,RHOS,RHOS-3,Rhinichthys osculus,Fishes,10.1007/s10592-017-1027-6,NA,Rhinichthys osculus,SSR,19,9,2359791,Rhinichthys osculus (Girard; 1856),Rhinichthys,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/223091,Speckled Dace,Deserts & Xeric Shrublands,freshwater;  demersal;   temperate;,Freshwater,Freshwater,doi.org/10.15468/dl.eeun3c,RHOS,RHOS-3-8,NA,United States of America,Lower Scott River,NA,NA,NA,NA,47,17.4,NA,NA,NA,NA,NA,NA,0.67,0.74,NA,NA,NA,NA,diploid,18.612176527428737,-123.02133791669728,41.76512602835179,5,3.8925,0.00794047,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,830,781,Highland,,Active Unglaciated Highland ,rhinichthys osculus,1906209,1,1200,3.5,11,1906209,1,1200,3.5,11
MacroPopGen,NA,RHOS,RHOS-3,Rhinichthys osculus,Fishes,10.1007/s10592-017-1027-6,NA,Rhinichthys osculus,SSR,19,9,2359791,Rhinichthys osculus (Girard; 1856),Rhinichthys,Cyprinidae,Cypriniformes,NA,Chordata,https://eol.org/pages/223091,Speckled Dace,Deserts & Xeric Shrublands,freshwater;  demersal;   temperate;,Freshwater,Freshwater,doi.org/10.15468/dl.eeun3c,RHOS,RHOS-3-9,NA,United States of America,Moffet Creek,NA,NA,NA,NA,47,17,NA,NA,NA,NA,NA,NA,0.7,0.72,NA,NA,NA,NA,diploid,6.840868177525169,-122.7489905984061,41.63363926662945,3,1.0305,0.01869955,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,1064,524,Highland,,Active Unglaciated Highland ,rhinichthys osculus,1906209,1,1200,3.5,11,1906209,1,1200,3.5,11
MacroPopGen,NA,SAAL,SAAL-1,Salvelinus alpinus,Fishes,10.1577/1548-8659(2002)131<1106:mgdail>2.0.co;2,NA,Salvelinus alpinus,SSR,8,6,4284021,Salvelinus alpinus (Linnaeus; 1758),Salvelinus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/1156463,Arctic Char,Tundra,marine; freshwater; brackish;  benthopelagic; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.5nx2ya,SAAL,SAAL-1-1,NA,United States of America,Bald Mountain Pond,NA,NA,NA,NA,28,10,NA,NA,NA,NA,NA,NA,0.783,0.8,NA,NA,NA,NA,diploid,381.7809922424052,-69.72847352374944,45.249819840976876,1,13.9527,1.4204e-4,17000000000000,41206792,150,15,ICE,NAP,Northern Appalachians,Glaciated,Stable,Unflooded,414,87,Highland,,Stable Glaciated Highland ,salvelinus alpinus,5095407,32,6000,6,31,5095407,32,6000,6,31
MacroPopGen,NA,SAAL,SAAL-1,Salvelinus alpinus,Fishes,10.1577/1548-8659(2002)131<1106:mgdail>2.0.co;2,NA,Salvelinus alpinus,SSR,8,6,4284021,Salvelinus alpinus (Linnaeus; 1758),Salvelinus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/1156463,Arctic Char,Tundra,marine; freshwater; brackish;  benthopelagic; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.5nx2ya,SAAL,SAAL-1-7,NA,United States of America,Wadleigh Pond,NA,NA,NA,NA,30,7.667,NA,NA,NA,NA,NA,NA,0.597,0.663,NA,NA,NA,NA,diploid,174.5122668681901,-69.71458475701249,46.349385310293286,1,4.0068,1e-5,17000000000000,41206792,150,15,ICE,NAP,Northern Appalachians,Glaciated,Stable,Unflooded,490,148,Highland,,Stable Glaciated Highland ,salvelinus alpinus,5095407,32,6000,6,31,5095407,32,6000,6,31
VarVer,NA,SACO,SACO-5,Salvelinus confluentus,Fishes,10.1111/j.1365-294x.2004.02365.x,NA,Salvelinus confluentus,SSR,7,7,2351244,Salvelinus confluentus (Suckley; 1859),Salvelinus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/46563153,Bull Trout,Temperate Conifer Forests,freshwater; brackish;  benthopelagic temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.zg5j9k,SACO,SACO-5-1,NA,United States of America,B1 Thompson River,NA,NA,NA,NA,43,2.429,NA,NA,NA,NA,NA,NA,NA,0.3035,NA,NA,NA,NA,diploid,27.940880368807505,-115.20709090621379,47.60721521996007,5,8.4087,0.00194106,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,974,685,Highland,,Active Unglaciated Highland ,salvelinus confluentus,1151325,2,12000,19,103,1151325,2,12000,19,103
VarVer,NA,SACO,SACO-5,Salvelinus confluentus,Fishes,10.1111/j.1365-294x.2004.02365.x,NA,Salvelinus confluentus,SSR,7,7,2351244,Salvelinus confluentus (Suckley; 1859),Salvelinus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/46563153,Bull Trout,Temperate Conifer Forests,freshwater; brackish;  benthopelagic temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.zg5j9k,SACO,SACO-5-2,NA,United States of America,B2 Rattlesnake Creek,NA,NA,NA,NA,29,2.429,NA,NA,NA,NA,NA,NA,NA,0.3383,NA,NA,NA,NA,diploid,7.047888090058209,-113.96205709228167,46.919369972844514,4,4.4982,0.02489361,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,1201,325,Highland,,Active Unglaciated Highland ,salvelinus confluentus,1151325,2,12000,19,103,1151325,2,12000,19,103
VarVer,NA,SACO,SACO-5,Salvelinus confluentus,Fishes,10.1111/j.1365-294x.2004.02365.x,NA,Salvelinus confluentus,SSR,7,7,2351244,Salvelinus confluentus (Suckley; 1859),Salvelinus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/46563153,Bull Trout,Temperate Conifer Forests,freshwater; brackish;  benthopelagic temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.zg5j9k,SACO,SACO-5-3,NA,United States of America,B3 Rock Creek,NA,NA,NA,NA,34,2.714,NA,NA,NA,NA,NA,NA,NA,0.3963,NA,NA,NA,NA,diploid,44.81140830428793,-113.6732348311791,46.701239604984856,6,2.6568,0.00349195,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,1223,489,Highland,,Active Unglaciated Highland ,salvelinus confluentus,1151325,2,12000,19,103,1151325,2,12000,19,103
VarVer,NA,SACO,SACO-5,Salvelinus confluentus,Fishes,10.1111/j.1365-294x.2004.02365.x,NA,Salvelinus confluentus,SSR,7,7,2351244,Salvelinus confluentus (Suckley; 1859),Salvelinus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/46563153,Bull Trout,Temperate Conifer Forests,freshwater; brackish;  benthopelagic temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.zg5j9k,SACO,SACO-5-4,NA,United States of America,B4 Meadow Creek,NA,NA,NA,NA,27,2.571,NA,NA,NA,NA,NA,NA,NA,0.433,NA,NA,NA,NA,diploid,17.493497193768246,-113.90998679474048,45.8568027247402,5,13.0968,0.01037986,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,1521,315,Highland,,Active Unglaciated Highland ,salvelinus confluentus,1151325,2,12000,19,103,1151325,2,12000,19,103
VarVer,NA,SACO,SACO-5,Salvelinus confluentus,Fishes,10.1111/j.1365-294x.2004.02365.x,NA,Salvelinus confluentus,SSR,7,7,2351244,Salvelinus confluentus (Suckley; 1859),Salvelinus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/46563153,Bull Trout,Temperate Conifer Forests,freshwater; brackish;  benthopelagic temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.zg5j9k,SACO,SACO-5-5,NA,United States of America,B5 Monture Creek,NA,NA,NA,NA,30,2.429,NA,NA,NA,NA,NA,NA,NA,0.3737,NA,NA,NA,NA,diploid,7.13217793563803,-113.27201475271174,47.03128635120746,4,1.413,0.01030794,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,1278,279,Highland,,Active Unglaciated Highland ,salvelinus confluentus,1151325,2,12000,19,103,1151325,2,12000,19,103
VarVer,NA,SACO,SACO-5,Salvelinus confluentus,Fishes,10.1111/j.1365-294x.2004.02365.x,NA,Salvelinus confluentus,SSR,7,7,2351244,Salvelinus confluentus (Suckley; 1859),Salvelinus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/46563153,Bull Trout,Temperate Conifer Forests,freshwater; brackish;  benthopelagic temperate; ;,Freshwater,Freshwater,doi.org/10.15468/dl.zg5j9k,SACO,SACO-5-6,NA,United States of America,B6 Copper Creek,NA,NA,NA,NA,30,1.714,NA,NA,NA,NA,NA,NA,NA,0.1435,NA,NA,NA,NA,diploid,6.868984370922827,-112.96307573101878,47.08166644099117,5,2.0304,0.01857836,NA,NA,NA,NA,NA,WMT,Western Mountains,Unglaciated,Active,Unflooded,1536,518,Highland,,Active Unglaciated Highland ,salvelinus confluentus,1151325,2,12000,19,103,1151325,2,12000,19,103
MacroPopGen,NA,SAFO,SAFO-1,Salvelinus fontinalis,Fishes,10.1007/s10592-014-0637-5,NA,Salvelinus fontinalis,SSR,8,12,2351271,Salvelinus fontinalis (Mitchill; 1814),Salvelinus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/46563151,Brook Trout,Temperate Broadleaf & Mixed Forests,marine; freshwater; brackish;  benthopelagic; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.shnbg5,SAFO,SAFO-1-1,NA,United States of America,Alder Brook (AB),NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,0.64,0.7,NA,NA,NA,NA,diploid,357.89784427348457,-71.1082672316861,44.87891016977549,3,24.5817,0.00754167,17000000000000,41206792,150,15,ICE,NAP,Northern Appalachians,Glaciated,Stable,Unflooded,521,172,Highland,,Stable Glaciated Highland ,salvelinus fontinalis,4503559,2,6811,15,86,4503559,2,6811,15,86
MacroPopGen,NA,SAFO,SAFO-1,Salvelinus fontinalis,Fishes,10.1007/s10592-014-0637-5,NA,Salvelinus fontinalis,SSR,8,12,2351271,Salvelinus fontinalis (Mitchill; 1814),Salvelinus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/46563151,Brook Trout,Temperate Broadleaf & Mixed Forests,marine; freshwater; brackish;  benthopelagic; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.shnbg5,SAFO,SAFO-1-2,NA,United States of America,Fourmille Brook (FB),NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,0.43,0.48,NA,NA,NA,NA,diploid,101.06830920655977,-71.18997159458341,44.93128813766702,1,19.9827,0.03143365,17000000000000,41206792,150,15,ICE,NAP,Northern Appalachians,Glaciated,Stable,Unflooded,762,348,Highland,,Stable Glaciated Highland ,salvelinus fontinalis,4503559,2,6811,15,86,4503559,2,6811,15,86
MacroPopGen,NA,SAFO,SAFO-1,Salvelinus fontinalis,Fishes,10.1007/s10592-014-0637-5,NA,Salvelinus fontinalis,SSR,8,12,2351271,Salvelinus fontinalis (Mitchill; 1814),Salvelinus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/46563151,Brook Trout,Temperate Broadleaf & Mixed Forests,marine; freshwater; brackish;  benthopelagic; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.shnbg5,SAFO,SAFO-1-3,NA,United States of America,Lamb Valley (LAV),NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,0.67,0.7,NA,NA,NA,NA,diploid,24.476871222824713,-71.11976157225523,44.949072143151405,1,8.7687,0.03846554,17000000000000,41206792,150,15,ICE,NAP,Northern Appalachians,Glaciated,Stable,Unflooded,591,306,Highland,,Stable Glaciated Highland ,salvelinus fontinalis,4503559,2,6811,15,86,4503559,2,6811,15,86
MacroPopGen,NA,SAFO,SAFO-1,Salvelinus fontinalis,Fishes,10.1007/s10592-014-0637-5,NA,Salvelinus fontinalis,SSR,8,12,2351271,Salvelinus fontinalis (Mitchill; 1814),Salvelinus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/46563151,Brook Trout,Temperate Broadleaf & Mixed Forests,marine; freshwater; brackish;  benthopelagic; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.shnbg5,SAFO,SAFO-1-4,NA,United States of America,Larry's Brook (LB),NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,0.65,0.62,NA,NA,NA,NA,diploid,25.073808067937772,-71.13984591959029,44.86621800717357,1,6.0399,0.04400679,17000000000000,41206792,150,15,ICE,NAP,Northern Appalachians,Glaciated,Stable,Unflooded,510,149,Highland,,Stable Glaciated Highland ,salvelinus fontinalis,4503559,2,6811,15,86,4503559,2,6811,15,86
MacroPopGen,NA,SAFO,SAFO-1,Salvelinus fontinalis,Fishes,10.1007/s10592-014-0637-5,NA,Salvelinus fontinalis,SSR,8,12,2351271,Salvelinus fontinalis (Mitchill; 1814),Salvelinus,Salmonidae,Salmoniformes,NA,Chordata,https://eol.org/pages/46563151,Brook Trout,Temperate Broadleaf & Mixed Forests,marine; freshwater; brackish;  benthopelagic; anadromous   temperate;,Freshwater,Marine,doi.org/10.15468/dl.shnbg5,SAFO,SAFO-1-6,NA,United States of America,Magalloway (MA),NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,0.56,0.6,NA,NA,NA,NA,diploid,12.277249622603168,-71.03248030387353,44.938494343983855,4,18.5787,9.969e-5,17000000000000,41206792,150,15,ICE,NAP,Northern Appalachians,Glaciated,Stable,Unflooded,503,264,Highland,,Stable Glaciated Highland ,salvelinus fontinalis,4503559,2,6811,15,86,4503559,2,6811,15,86
