"study_code","fst","lon1","lat1","lon2","lat2","site_id1","site_id2","distance_km"
"SAFO-9",0.308424578046427,-81.87634,36.56077,-82.21049,36.17373,46,2,52.4735397685277
"SAFO-9",0.360768800513212,-82.14414,36.17496,-82.21049,36.17373,47,2,5.96377233710623
"SAFO-9",0.441395018736714,-82.07484,36.2397,-82.21049,36.17373,48,2,14.2264321116727
"SAFO-9",0.488380122078729,-82.03356,36.23038,-82.21049,36.17373,49,2,17.0986818565029
"SAFO-9",0.388661977751607,-82.07496,36.23644,-82.21049,36.17373,50,2,14.0334094846104
"SAFO-9",0.299976487038849,-81.72522,36.54138,-82.21049,36.17373,51,2,59.7291695180146
"SAFO-9",0.42945626020276,-83.56931,35.71136,-82.21049,36.17373,52,2,132.838672596214
"SAFO-9",0.522400882147239,-81.99947,36.47321,-82.21049,36.17373,53,2,38.3355393264319
"SAFO-9",0.562504584248164,-82.53579,36.09033,-82.21049,36.17373,54,2,30.6853395897742
"SAFO-9",0.32805397486992,-82.38883,36.22825,-82.21049,36.17373,55,2,17.1312468953249
"SAFO-9",0.344940654905147,-81.98374,36.46864,-82.21049,36.17373,56,2,38.6182400608641
"SAFO-9",0.496742742993271,-82.00246,36.46886,-82.21049,36.17373,57,2,37.7822927203161
"SAFO-9",0.363510613231801,-82.59643,36.06788,-82.21049,36.17373,58,2,36.6499828186888
"SAFO-9",0.295385759155728,-81.72401,36.54296,-82.21049,36.17373,59,2,59.9283949201448
"SAFO-9",0.487254058942266,-82.53488,36.08992,-82.21049,36.17373,60,2,30.6213152921252
"SAFO-9",0.316021333995576,-81.71547,36.55017,-82.21049,36.17373,61,2,61.0345499672898
"SAFO-9",0.542524388409798,-82.00146,36.24522,-82.21049,36.17373,62,2,20.3919829997754
"SAFO-9",0.561084847549519,-81.99355,36.25685,-82.21049,36.17373,63,2,21.5694630341174
"SAFO-9",0.406947346485217,-82.15692,36.38934,-82.21049,36.17373,64,2,24.4782692440031
"SAFO-9",0.45987238521339,-82.11581,36.39837,-82.21049,36.17373,65,2,26.4105789598523
"SAFO-9",0.527686329921618,-82.07072,36.43135,-82.21049,36.17373,66,2,31.2995855981492
"SAFO-9",0.544850025046544,-81.81341,36.3779,-82.21049,36.17373,67,2,42.2662360631799
"SAFO-9",0.360428111484171,-81.85843,36.49638,-82.21049,36.17373,68,2,47.8201909607897
"SAFO-9",0.562508722621703,-82.55176,36.07772,-82.21049,36.17373,69,2,32.4934789027215
